user_row,ndcg,ndcg_vs_retrieval,recall,exposure_parity,dataset,family,reranker,repeat,intra_list_similarity
14,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
17,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
19,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
21,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
22,0.6309297535714575,1.0,1.0,1.5,gift_cards,itemknn,none,2,
24,0.3868528072345416,1.0,1.0,1.5,gift_cards,itemknn,none,2,
25,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
26,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
28,0.0,1.0,0.0,0.4,gift_cards,itemknn,none,2,
33,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
35,0.3868528072345416,1.0,1.0,1.5,gift_cards,itemknn,none,2,
36,0.0,1.0,0.0,0.7,gift_cards,itemknn,none,2,
38,0.5,1.0,1.0,1.3,gift_cards,itemknn,none,2,
39,0.6309297535714575,1.0,1.0,1.5,gift_cards,itemknn,none,2,
40,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
42,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
43,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
45,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
47,0.2890648263178879,1.0,1.0,1.5,gift_cards,itemknn,none,2,
50,0.3562071871080222,1.0,1.0,1.5,gift_cards,itemknn,none,2,
55,0.3154648767857287,1.0,1.0,1.5,gift_cards,itemknn,none,2,
60,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
63,0.0,1.0,0.0,1.1,gift_cards,itemknn,none,2,
64,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
67,1.0,1.0,1.0,1.3,gift_cards,itemknn,none,2,
68,0.3154648767857287,1.0,1.0,1.5,gift_cards,itemknn,none,2,
69,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
71,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
72,0.5,1.0,1.0,1.5,gift_cards,itemknn,none,2,
73,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
75,0.3868528072345416,1.0,1.0,1.3,gift_cards,itemknn,none,2,
76,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
77,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
78,0.430676558073393,1.0,1.0,1.1,gift_cards,itemknn,none,2,
84,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
88,0.430676558073393,1.0,1.0,1.5,gift_cards,itemknn,none,2,
91,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
93,0.430676558073393,1.0,1.0,1.3,gift_cards,itemknn,none,2,
95,0.2890648263178879,1.0,1.0,1.5,gift_cards,itemknn,none,2,
96,0.430676558073393,1.0,1.0,1.5,gift_cards,itemknn,none,2,
97,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
98,0.5,1.0,1.0,1.3,gift_cards,itemknn,none,2,
103,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
106,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
108,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
111,0.3333333333333333,1.0,1.0,1.5,gift_cards,itemknn,none,2,
115,0.3154648767857287,1.0,1.0,0.4,gift_cards,itemknn,none,2,
116,0.6309297535714575,1.0,1.0,1.5,gift_cards,itemknn,none,2,
117,1.0,1.0,1.0,1.5,gift_cards,itemknn,none,2,
118,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
120,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
122,0.3562071871080222,1.0,1.0,1.5,gift_cards,itemknn,none,2,
124,0.430676558073393,1.0,1.0,1.5,gift_cards,itemknn,none,2,
126,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
133,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
136,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
140,0.430676558073393,1.0,1.0,1.5,gift_cards,itemknn,none,2,
143,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
145,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
147,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
148,0.3154648767857287,1.0,1.0,1.5,gift_cards,itemknn,none,2,
149,0.2890648263178879,1.0,1.0,1.3,gift_cards,itemknn,none,2,
150,0.0,1.0,0.0,0.5,gift_cards,itemknn,none,2,
152,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
153,0.0,1.0,0.0,0.7,gift_cards,itemknn,none,2,
156,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
157,0.5,1.0,1.0,1.5,gift_cards,itemknn,none,2,
159,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
161,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
163,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
164,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
167,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
170,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
171,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
173,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
176,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
177,0.3154648767857287,1.0,1.0,1.3,gift_cards,itemknn,none,2,
181,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
182,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
186,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
187,0.3868528072345416,1.0,1.0,1.5,gift_cards,itemknn,none,2,
190,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
192,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
193,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
195,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
196,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
197,0.3868528072345416,1.0,1.0,1.5,gift_cards,itemknn,none,2,
199,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
200,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
203,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
206,0.3562071871080222,1.0,1.0,1.5,gift_cards,itemknn,none,2,
207,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
208,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
210,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
211,1.0,1.0,1.0,1.3,gift_cards,itemknn,none,2,
213,0.430676558073393,1.0,1.0,1.3,gift_cards,itemknn,none,2,
215,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
216,0.3010299956639812,1.0,1.0,1.5,gift_cards,itemknn,none,2,
217,0.0,1.0,0.0,1.1,gift_cards,itemknn,none,2,
218,1.0,1.0,1.0,1.5,gift_cards,itemknn,none,2,
219,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
222,0.3154648767857287,1.0,1.0,1.5,gift_cards,itemknn,none,2,
224,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
225,0.3154648767857287,1.0,1.0,1.3,gift_cards,itemknn,none,2,
230,0.3154648767857287,1.0,1.0,1.5,gift_cards,itemknn,none,2,
232,0.6309297535714575,1.0,1.0,1.1,gift_cards,itemknn,none,2,
235,1.0,1.0,1.0,1.3,gift_cards,itemknn,none,2,
238,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
239,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
244,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
245,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
248,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
250,0.6309297535714575,1.0,1.0,1.3,gift_cards,itemknn,none,2,
251,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
252,1.0,1.0,1.0,0.5,gift_cards,itemknn,none,2,
254,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
259,0.3562071871080222,1.0,1.0,1.5,gift_cards,itemknn,none,2,
263,0.0,1.0,0.0,1.1,gift_cards,itemknn,none,2,
265,0.5,1.0,1.0,1.5,gift_cards,itemknn,none,2,
267,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
268,0.6309297535714575,1.0,1.0,1.3,gift_cards,itemknn,none,2,
269,0.2890648263178879,1.0,1.0,1.5,gift_cards,itemknn,none,2,
270,0.3010299956639812,1.0,1.0,1.3,gift_cards,itemknn,none,2,
275,0.3562071871080222,1.0,1.0,1.5,gift_cards,itemknn,none,2,
278,0.5,1.0,1.0,1.1,gift_cards,itemknn,none,2,
280,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
282,1.0,1.0,1.0,0.7,gift_cards,itemknn,none,2,
283,0.3868528072345416,1.0,1.0,1.5,gift_cards,itemknn,none,2,
284,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
285,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
287,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
289,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
293,0.3333333333333333,1.0,1.0,0.6,gift_cards,itemknn,none,2,
295,0.6309297535714575,1.0,1.0,1.3,gift_cards,itemknn,none,2,
297,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
299,0.0,1.0,0.0,0.4,gift_cards,itemknn,none,2,
301,0.3868528072345416,1.0,1.0,1.3,gift_cards,itemknn,none,2,
303,0.3333333333333333,1.0,1.0,1.3,gift_cards,itemknn,none,2,
304,0.3562071871080222,1.0,1.0,0.6,gift_cards,itemknn,none,2,
315,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
323,0.3010299956639812,1.0,1.0,1.5,gift_cards,itemknn,none,2,
324,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
325,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
327,0.3562071871080222,1.0,1.0,1.5,gift_cards,itemknn,none,2,
328,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
331,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
332,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
337,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
339,0.430676558073393,1.0,1.0,1.5,gift_cards,itemknn,none,2,
341,0.3010299956639812,1.0,1.0,1.5,gift_cards,itemknn,none,2,
342,0.0,1.0,0.0,0.8,gift_cards,itemknn,none,2,
344,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
346,0.430676558073393,1.0,1.0,1.1,gift_cards,itemknn,none,2,
349,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
351,1.0,1.0,1.0,1.1,gift_cards,itemknn,none,2,
354,0.0,1.0,0.0,0.9,gift_cards,itemknn,none,2,
356,0.430676558073393,1.0,1.0,1.1,gift_cards,itemknn,none,2,
357,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
358,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
364,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
369,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
371,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
373,0.6309297535714575,1.0,1.0,1.3,gift_cards,itemknn,none,2,
374,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
376,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
377,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
388,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
390,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
391,0.3154648767857287,1.0,1.0,1.3,gift_cards,itemknn,none,2,
393,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
395,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
398,0.0,1.0,0.0,1.1,gift_cards,itemknn,none,2,
400,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
401,0.3010299956639812,1.0,1.0,1.3,gift_cards,itemknn,none,2,
408,0.6309297535714575,1.0,1.0,1.5,gift_cards,itemknn,none,2,
415,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
424,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
426,0.0,1.0,0.0,0.9,gift_cards,itemknn,none,2,
428,0.5,1.0,1.0,0.9,gift_cards,itemknn,none,2,
430,0.6309297535714575,1.0,1.0,1.3,gift_cards,itemknn,none,2,
432,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
434,0.6309297535714575,1.0,1.0,1.5,gift_cards,itemknn,none,2,
437,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
438,0.0,1.0,0.0,0.7,gift_cards,itemknn,none,2,
440,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
441,0.0,1.0,0.0,1.3,gift_cards,itemknn,none,2,
442,0.430676558073393,1.0,1.0,1.3,gift_cards,itemknn,none,2,
444,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
445,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
446,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
447,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
449,0.430676558073393,1.0,1.0,1.0,gift_cards,itemknn,none,2,
452,0.5,1.0,1.0,1.5,gift_cards,itemknn,none,2,
453,0.0,1.0,0.0,1.5,gift_cards,itemknn,none,2,
3,0.0,0.6205740957605639,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0084878241438733
4,0.0,0.6509069237924504,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0050548600690164
5,0.3333333333333333,0.67582013575045,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0104433273831906
7,0.0,0.647012450420801,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0063487864164381
11,0.6309297535714575,0.7271424217782856,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0106108452414146
13,0.3154648767857287,0.7213777721785397,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0151380049341484
14,0.3562071871080222,0.722176458457809,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0085333501334496
17,0.0,0.6664550085031276,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0096157094493713
19,0.0,0.6547482927068281,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.005411260798364
21,0.0,0.5838091606898538,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0061197172595249
22,0.0,0.668871359289323,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0104303144145355
24,0.5,0.8046152661945624,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0133149243904804
25,0.0,0.7426061658371015,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0152745740113937
26,0.0,0.7369949824149973,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0088138217326968
28,0.0,0.975607137014128,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0215588870590288
33,0.0,0.7200476957956924,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0178519641090656
35,0.5,0.6543033596444969,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.006749909048274
36,0.3333333333333333,0.93922927151859,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0142758757974085
38,0.6309297535714575,0.7197877399547312,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0163680914107261
39,0.6309297535714575,0.7802239243893782,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0167019730478225
40,0.3333333333333333,0.8265204904389347,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0164834733443797
42,0.0,0.680792866434661,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.00859488141857
43,0.0,0.7315757105151509,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0074412358372677
45,0.0,0.7067456958194628,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0094944227029427
47,0.0,0.6383412254433893,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0080262083393312
50,0.0,0.6817497045776078,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0075874533333671
55,0.0,0.8097779441990335,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0098346890797903
60,0.0,0.6670085579494403,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.011895183447803
63,0.0,0.7882407765556585,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0131096846635569
64,0.0,0.7087067980580105,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0158833282174426
67,1.0,0.6912009235006789,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.007752030387802
68,0.0,0.7657783487114584,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0101417292263228
69,0.0,0.701873747535759,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0099453140927246
71,0.0,0.8012522179136515,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0137390322188252
72,0.0,0.7032975356201988,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0085317556710958
73,0.0,0.5911556268364083,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0036990930298425
75,0.0,0.6227967645745225,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0076101625597812
76,0.0,0.7818322460332103,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0144934205398918
77,0.0,0.692780328415203,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0140881841586406
78,0.0,0.6154136626603246,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0054693863230364
84,0.0,0.6946039667638547,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0098655665750979
88,0.0,0.6576127048561551,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0167111069939214
91,0.0,0.6756992935661964,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.010370152151145
93,0.6309297535714575,0.6185672470068552,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0063287693131485
95,0.0,0.7615486867673487,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0152471783647192
96,0.0,0.6151799698146092,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0035945511991597
97,0.0,0.7897755304966975,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0136107660671522
98,0.0,0.608978046760085,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0056479038025556
103,0.0,0.7714171164879348,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0183230578462945
106,0.0,0.756029478611311,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.009021457033782
108,0.0,0.6390451828865346,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.004421041313856
111,0.0,0.7378716179399609,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.017323494974174
115,0.3562071871080222,0.9178562009171014,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0119389662829384
116,0.6309297535714575,0.6957578006489298,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0096363176730888
117,1.0,0.7130815199590831,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0053908289437112
118,0.0,0.7048602705877236,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.008173396682743
120,0.0,0.7767157917903855,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0109190555952925
122,0.0,0.6703951930888083,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0046278589383738
124,0.0,0.6143797280446982,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.006310861650254
126,0.0,0.7377005984526618,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0094485590457234
133,0.0,0.7014388692351209,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.010867547391206
136,0.0,0.7754920557740209,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.007896292672709
140,0.0,0.7274108952039763,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0154288642717764
143,0.0,0.6862573778796476,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0110979469397043
145,0.3154648767857287,0.728076772191845,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0125489798093902
147,0.0,0.7045847643349066,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0091665590925916
148,0.0,0.7844662529602889,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0116689149601057
149,0.5,0.640855626126766,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0054366708404458
150,0.0,0.9326430387639614,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0138835655239099
152,0.0,0.7160693119927879,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0136803476689422
153,0.0,0.9457610810471504,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0127527784791432
156,0.0,0.6577219939981119,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0123660881380609
157,0.0,0.6055751810928958,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0052762182236238
159,0.0,0.715901169289201,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.007695787120948
161,0.0,0.7304271610361077,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0124610366554667
163,0.0,0.7062525684279669,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0143930059947463
164,0.0,0.5887518748851244,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0064089002654509
167,0.0,0.6543463078289965,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0104137886594083
170,0.0,0.7958104349526834,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0167874124991573
171,0.0,0.676486052564526,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0070791035480708
173,0.0,0.6658612249182339,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0094654004488808
176,0.0,0.6782386605258621,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0082514865437462
177,0.0,0.6252144588600045,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0060067640606225
181,0.0,0.7206152597088039,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0163121541582994
182,0.0,0.756061282743268,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.013750618205552
186,0.0,0.6494634544504707,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0050800840276964
187,0.0,0.7025333270849736,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0093996474298024
190,0.0,0.6767840793731674,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0073017047716352
192,0.0,0.6780610789098442,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0140568979100227
193,0.0,0.7406142500105186,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0148748554697384
195,0.0,0.7881923713322103,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0114077806296945
196,0.0,0.6988053520219889,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0114994609023691
197,0.0,0.6766405135477731,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0096522863066425
199,0.0,0.7812176246067379,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0174611287950237
200,0.0,0.6482400715926626,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0115339444392465
203,0.0,0.7639885964892379,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0199936632156115
206,0.5,0.688704164899921,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0124547747081629
207,0.0,0.7290365415969442,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0095047620022514
208,0.0,0.5967461590275993,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0057279662725237
210,0.0,0.7958074319052708,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0089209138876148
211,1.0,0.6797078824128595,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0068427748857182
213,0.0,0.6907069717354303,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0074412358372677
215,0.0,0.8594272687985861,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0079162702108496
216,0.0,0.6957159558167645,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0092952961443221
217,0.0,0.726241098941262,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0075477156029166
218,1.0,0.6988399648962279,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0073120228369135
219,0.0,0.7909186033068116,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.011060863524711
222,0.0,0.7733663602560479,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0139972838943975
224,0.0,0.6745655232046398,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0142833798460831
225,0.0,0.669069717859057,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0074412358372677
230,0.0,0.7236199578245527,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0169644313337971
232,0.0,0.6447672996654742,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0061053268685993
235,1.0,0.6567998851689193,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0099256017364815
238,0.0,0.6222256409424393,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0081838381304006
239,0.0,0.6374100612007625,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0065644743883718
244,0.0,0.6031058439768413,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0049673156539588
245,0.0,0.662132778182707,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0058134886147079
248,0.0,0.6938928760935157,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.00591899601959
250,0.0,0.6086069349942719,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0058695316261478
251,0.0,0.7139822587549184,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0125643435651775
252,1.0,0.9678929280880216,1.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0224159462020385
254,0.0,0.7090023283661108,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0128272052071751
259,0.0,0.6033165297786715,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.004373836734651
263,0.0,0.7230409093867325,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0067436988971516
265,0.6309297535714575,0.675657045176677,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0111288530436561
267,0.0,0.7135053862146723,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0100519142038774
268,0.6309297535714575,0.7526204893588863,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0096773458796928
269,0.0,0.6797987072992031,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0072979410938507
270,0.0,0.7409750819634516,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0108042331491779
275,0.0,0.6650211282601659,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0121497822024196
278,0.6309297535714575,0.9039369344243172,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0142118003692252
280,0.0,0.745069127875306,0.0,0.3,gift_cards,itemknn,quota_mmr,2,0.01755103473986
282,1.0,0.9604895034124826,1.0,0.3,gift_cards,itemknn,quota_mmr,2,0.0186954916845853
283,0.0,0.7265960412888921,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0161602110288555
284,0.0,0.6379076090124722,0.0,0.2,gift_cards,itemknn,quota_mmr,2,0.0078066577852913
