stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
rerank_setup,als,0.3706294000003254,0.375,0.3125,0.0625,1.0117923726495277,314335232,4,0.09375,ml100k,0,,ml100k,als,balanced_quota,0
retrieve_score,als,0.2155240999927627,0.3125,0.3125,0.0,1.4499538567171542,314335232,31,0.0100806451612903,ml100k,0,,ml100k,als,balanced_quota,0
retrieve_select,als,0.3111191000061808,0.3125,0.25,0.0625,1.004438493148739,314335232,71,0.0044014084507042,ml100k,0,,ml100k,als,balanced_quota,0
rerank,als,0.3315989999973681,0.328125,0.328125,0.0,0.9895234907300816,314335232,3,0.109375,ml100k,0,,ml100k,als,balanced_quota,0
train,als,4.772931100000278,5.828125,5.109375,0.71875,1.2210788041754177,314335232,1,5.828125,ml100k,0,,ml100k,als,qubo_feasible,0
rerank_setup,als,0.3637741999991704,0.375,0.28125,0.09375,1.030859252802577,314335232,4,0.09375,ml100k,0,,ml100k,als,qubo_feasible,0
retrieve_score,als,0.3105471000017132,0.3125,0.28125,0.03125,1.0062885790859937,314335232,47,0.0066489361702127,ml100k,0,,ml100k,als,qubo_feasible,0
retrieve_select,als,0.3153947000027983,0.3125,0.25,0.0625,0.9908219763909392,314335232,77,0.0040584415584415,ml100k,0,,ml100k,als,qubo_feasible,0
rerank,als,30.14324359999592,30.109375,30.0625,0.046875,0.998876411561896,314335232,1,30.109375,ml100k,0,,ml100k,als,qubo_feasible,0
train,als,4.835682500000985,6.0,5.453125,0.546875,1.2407762503015405,314335232,1,6.0,ml100k,0,,ml100k,als,qubo_tabu,0
rerank_setup,als,0.3609629999991739,0.359375,0.25,0.109375,0.9956006571333418,314335232,4,0.08984375,ml100k,0,,ml100k,als,qubo_tabu,0
retrieve_score,als,0.1440063000045484,0.359375,0.296875,0.0625,2.495550541807193,314335232,22,0.0163352272727272,ml100k,0,,ml100k,als,qubo_tabu,0
retrieve_select,als,0.3084137000041664,0.3125,0.234375,0.078125,1.0132494114099937,314335232,74,0.0042229729729729,ml100k,0,,ml100k,als,qubo_tabu,0
rerank,als,24.216144100006204,24.1875,24.1875,0.0,0.9988171485977324,314335232,1,24.1875,ml100k,0,,ml100k,als,qubo_tabu,0
train,popularity,0.3269528000018908,0.3125,0.3125,0.0,0.9557954542618772,314335232,2049,0.000152513421181,ml100k,1,,ml100k,popularity,none,1
retrieve_score,popularity,0.3164387000069837,0.3125,0.296875,0.015625,0.9875530394768504,314335232,54,0.005787037037037,ml100k,1,,ml100k,popularity,none,1
retrieve_select,popularity,0.3110156999973696,0.3125,0.21875,0.09375,1.0047724278955783,314335232,73,0.0042808219178082,ml100k,1,,ml100k,popularity,none,1
train,popularity,0.3088747999936458,0.3125,0.3125,0.0,1.01173679434654,314335232,1815,0.0001721763085399,ml100k,1,,ml100k,popularity,greedy_topk,1
rerank_setup,popularity,0.3937884999977541,0.390625,0.3125,0.078125,0.9919664997891708,314335232,4,0.09765625,ml100k,1,,ml100k,popularity,greedy_topk,1
retrieve_score,popularity,0.3143331000028411,0.3125,0.296875,0.015625,0.9941682883449928,314335232,51,0.0061274509803921,ml100k,1,,ml100k,popularity,greedy_topk,1
retrieve_select,popularity,0.3088487999993958,0.3125,0.203125,0.109375,1.0118219659607266,314335232,71,0.0044014084507042,ml100k,1,,ml100k,popularity,greedy_topk,1
rerank,popularity,0.3109039999981178,0.3125,0.265625,0.046875,1.0051334173953757,315645952,21,0.0148809523809523,ml100k,1,,ml100k,popularity,greedy_topk,1
train,popularity,0.3100063000019872,0.3125,0.3125,0.0,1.0080440300664752,315650048,1912,0.0001634414225941,ml100k,1,,ml100k,popularity,mmr,1
rerank_setup,popularity,0.3643305000005057,0.359375,0.28125,0.078125,0.9863983388695188,315650048,4,0.08984375,ml100k,1,,ml100k,popularity,mmr,1
retrieve_score,popularity,0.3086570000014035,0.3125,0.3125,0.0,1.0124507138946437,315650048,53,0.0058962264150943,ml100k,1,,ml100k,popularity,mmr,1
retrieve_select,popularity,0.31282989999454,0.3125,0.265625,0.046875,0.9989454333024248,315650048,74,0.0042229729729729,ml100k,1,,ml100k,popularity,mmr,1
rerank,popularity,0.3755578999989666,0.375,0.359375,0.015625,0.9985144767319016,315650048,2,0.1875,ml100k,1,,ml100k,popularity,mmr,1
train,popularity,0.3080443000071682,0.3125,0.3125,0.0,1.0144644779751748,315650048,1850,0.0001689189189189,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.3755157999985385,0.375,0.28125,0.09375,0.998626422647088,315650048,4,0.09375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3127170000007027,0.3125,0.296875,0.015625,0.9993060818545132,315650048,51,0.0061274509803921,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.3121908000030089,0.3125,0.28125,0.03125,1.0009904199514787,315650048,75,0.0041666666666666,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,0.3362353000047733,0.328125,0.328125,0.0,0.9758790941800036,315650048,3,0.109375,ml100k,1,,ml100k,popularity,quota_mmr,1
train,popularity,0.3037099000066519,0.3125,0.3125,0.0,1.028942421676592,315650048,1927,0.0001621691748832,ml100k,1,,ml100k,popularity,balanced_quota,1
rerank_setup,popularity,0.3686333000005106,0.34375,0.296875,0.046875,0.9324985018974786,315650048,4,0.0859375,ml100k,1,,ml100k,popularity,balanced_quota,1
retrieve_score,popularity,0.3078835000051185,0.3125,0.265625,0.046875,1.014994307895047,315650048,52,0.0060096153846153,ml100k,1,,ml100k,popularity,balanced_quota,1
retrieve_select,popularity,0.3120094999976572,0.3125,0.234375,0.078125,1.0015720675246953,315650048,70,0.0044642857142857,ml100k,1,,ml100k,popularity,balanced_quota,1
rerank,popularity,0.4155080999989877,0.40625,0.40625,0.0,0.977718605247382,315650048,4,0.1015625,ml100k,1,,ml100k,popularity,balanced_quota,1
train,popularity,0.310095500004536,0.3125,0.3125,0.0,1.007754062846539,315650048,1830,0.0001707650273224,ml100k,1,,ml100k,popularity,qubo_feasible,1
rerank_setup,popularity,0.3724185999963083,0.359375,0.25,0.109375,0.9649759705975008,315650048,4,0.08984375,ml100k,1,,ml100k,popularity,qubo_feasible,1
retrieve_score,popularity,0.3046631000033812,0.3125,0.3125,0.0,1.0257231676449552,315650048,53,0.0058962264150943,ml100k,1,,ml100k,popularity,qubo_feasible,1
retrieve_select,popularity,0.3082576000015251,0.3125,0.21875,0.09375,1.0137625155014958,315650048,73,0.0042808219178082,ml100k,1,,ml100k,popularity,qubo_feasible,1
rerank,popularity,30.19799249999778,30.21875,30.1875,0.03125,1.0006873801297296,315650048,1,30.21875,ml100k,1,,ml100k,popularity,qubo_feasible,1
train,popularity,0.2978800999990199,0.3125,0.296875,0.015625,1.0490798143314315,315650048,1893,0.0001650818806127,ml100k,1,,ml100k,popularity,qubo_tabu,1
rerank_setup,popularity,0.3648958999983733,0.359375,0.296875,0.0625,0.9848699314012628,315650048,4,0.08984375,ml100k,1,,ml100k,popularity,qubo_tabu,1
retrieve_score,popularity,0.307706399995368,0.3125,0.296875,0.015625,1.015578486520606,315650048,52,0.0060096153846153,ml100k,1,,ml100k,popularity,qubo_tabu,1
retrieve_select,popularity,0.311946200003149,0.3125,0.25,0.0625,1.0017753061163923,315650048,68,0.0045955882352941,ml100k,1,,ml100k,popularity,qubo_tabu,1
rerank,popularity,24.36036869999953,24.328125,24.328125,0.0,0.9986763870285952,315650048,1,24.328125,ml100k,1,,ml100k,popularity,qubo_tabu,1
train,itemknn,0.4127945000000181,0.40625,0.359375,0.046875,0.984145864346502,315650048,2,0.203125,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3105375000013737,0.3125,0.28125,0.03125,1.006319687633917,315650048,24,0.0130208333333333,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3009816000048886,0.3125,0.265625,0.046875,1.0382694490125786,315650048,74,0.0042229729729729,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.3890838999941479,0.390625,0.375,0.015625,1.0039608423938262,315650048,2,0.1953125,ml100k,1,,ml100k,itemknn,greedy_topk,1
rerank_setup,itemknn,0.4007345999998506,0.40625,0.296875,0.109375,1.013763223839797,315650048,4,0.1015625,ml100k,1,,ml100k,itemknn,greedy_topk,1
retrieve_score,itemknn,0.3118012999984785,0.3125,0.3125,0.0,1.0022408501873623,315650048,19,0.0164473684210526,ml100k,1,,ml100k,itemknn,greedy_topk,1
retrieve_select,itemknn,0.3120772000038414,0.3125,0.234375,0.078125,1.0013547929683853,315650048,70,0.0044642857142857,ml100k,1,,ml100k,itemknn,greedy_topk,1
rerank,itemknn,0.3242328999986057,0.3125,0.1875,0.125,0.9638133576245466,333901824,21,0.0148809523809523,ml100k,1,,ml100k,itemknn,greedy_topk,1
train,itemknn,0.3880551000038394,0.390625,0.296875,0.09375,1.006622513133148,333910016,2,0.1953125,ml100k,1,,ml100k,itemknn,mmr,1
rerank_setup,itemknn,0.3640248000010615,0.359375,0.328125,0.03125,0.9872266944421152,333910016,4,0.08984375,ml100k,1,,ml100k,itemknn,mmr,1
retrieve_score,itemknn,0.313941699998395,0.3125,0.296875,0.015625,0.9954077460929772,333910016,23,0.0135869565217391,ml100k,1,,ml100k,itemknn,mmr,1
retrieve_select,itemknn,0.308043600001838,0.3125,0.234375,0.078125,1.0144667832674834,333910016,76,0.0041118421052631,ml100k,1,,ml100k,itemknn,mmr,1
rerank,itemknn,0.3692009000005782,0.359375,0.359375,0.0,0.9733860345395612,333910016,2,0.1796875,ml100k,1,,ml100k,itemknn,mmr,1
train,itemknn,0.3867287000030046,0.390625,0.359375,0.03125,1.0100750215770515,333910016,2,0.1953125,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank_setup,itemknn,0.3591629000002285,0.359375,0.28125,0.078125,1.000590539835187,333910016,4,0.08984375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_score,itemknn,0.3180950000023586,0.3125,0.296875,0.015625,0.9824109149709456,333910016,24,0.0130208333333333,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_select,itemknn,0.3053445000041392,0.3125,0.21875,0.09375,1.023434186617947,333910016,76,0.0041118421052631,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank,itemknn,0.3402394000004278,0.328125,0.328125,0.0,0.964394482236882,333910016,3,0.109375,ml100k,1,,ml100k,itemknn,quota_mmr,1
train,itemknn,0.3881920000058017,0.390625,0.359375,0.03125,1.0062675170898987,333910016,2,0.1953125,ml100k,1,,ml100k,itemknn,balanced_quota,1
rerank_setup,itemknn,0.3607573000044795,0.359375,0.3125,0.046875,0.9961683380919464,333910016,4,0.08984375,ml100k,1,,ml100k,itemknn,balanced_quota,1
retrieve_score,itemknn,0.3105916999993496,0.3125,0.3125,0.0,1.0061440791903142,333910016,24,0.0130208333333333,ml100k,1,,ml100k,itemknn,balanced_quota,1
retrieve_select,itemknn,0.3092630000028293,0.3125,0.21875,0.09375,1.0104668194938968,333910016,72,0.0043402777777777,ml100k,1,,ml100k,itemknn,balanced_quota,1
rerank,itemknn,0.319269699997676,0.3125,0.296875,0.015625,0.9787962966804388,333910016,3,0.1041666666666666,ml100k,1,,ml100k,itemknn,balanced_quota,1
train,itemknn,0.3856357000040589,0.375,0.3125,0.0625,0.9724203438531576,333910016,2,0.1875,ml100k,1,,ml100k,itemknn,qubo_feasible,1
rerank_setup,itemknn,0.366321199995582,0.375,0.25,0.125,1.0236917765188656,333910016,4,0.09375,ml100k,1,,ml100k,itemknn,qubo_feasible,1
retrieve_score,itemknn,0.3098472999990918,0.3125,0.3125,0.0,1.0085613139146798,333910016,24,0.0130208333333333,ml100k,1,,ml100k,itemknn,qubo_feasible,1
retrieve_select,itemknn,0.312967199999548,0.3125,0.25,0.0625,0.9985071918094014,333910016,75,0.0041666666666666,ml100k,1,,ml100k,itemknn,qubo_feasible,1
rerank,itemknn,30.03972999999678,30.03125,30.015625,0.015625,0.9997177071832276,333910016,1,30.03125,ml100k,1,,ml100k,itemknn,qubo_feasible,1
